date;sex;age;cumulative;daily
2020-11-20;unknown;65-74;0;0
2020-11-20;unknown;75-84;0;0
2020-11-21;male;0-4;147;2
2020-11-21;male;5-14;741;2
2020-11-21;male;15-24;3033;43
2020-11-21;male;25-34;5042;75
2020-11-21;male;35-44;5950;91
2020-11-21;male;45-54;6101;104
2020-11-21;male;55-64;4313;83
2020-11-21;male;65-74;2466;55
2020-11-21;male;75-84;1666;29
2020-11-21;female;0-4;139;0
2020-11-21;female;5-14;668;3
2020-11-21;female;15-24;2949;37
2020-11-21;female;25-34;5348;95
2020-11-21;female;35-44;6998;93
2020-11-21;female;45-54;7357;118
2020-11-21;female;55-64;4476;77
2020-11-21;female;65-74;2051;37
2020-11-21;female;75-84;2359;37
2020-11-21;unknown;0-4;0;0
2020-11-21;unknown;5-14;0;0
2020-11-21;unknown;15-24;0;0
2020-11-21;unknown;25-34;0;0
2020-11-21;unknown;35-44;0;0
2020-11-21;unknown;45-54;0;0
2020-11-21;unknown;55-64;0;0
2020-11-21;unknown;65-74;0;0
2020-11-21;unknown;75-84;0;0
2020-11-22;male;0-4;150;3
2020-11-22;male;5-14;741;0
2020-11-22;male;15-24;3054;21
2020-11-22;male;25-34;5078;36
2020-11-22;male;35-44;5990;40
2020-11-22;male;45-54;6151;50
2020-11-22;male;55-64;4341;28
2020-11-22;male;65-74;2478;12
2020-11-22;male;75-84;1683;17
2020-11-22;female;0-4;141;2
2020-11-22;female;5-14;671;3
2020-11-22;female;15-24;2970;21
2020-11-22;female;25-34;5400;52
2020-11-22;female;35-44;7029;31
2020-11-22;female;45-54;7398;41
2020-11-22;female;55-64;4499;23
2020-11-22;female;65-74;2069;18
2020-11-22;female;75-84;2391;32
2020-11-22;unknown;0-4;0;0
2020-11-22;unknown;5-14;0;0
2020-11-22;unknown;15-24;0;0
2020-11-22;unknown;25-34;0;0
2020-11-22;unknown;35-44;0;0
2020-11-22;unknown;45-54;0;0
2020-11-22;unknown;55-64;0;0
2020-11-22;unknown;65-74;0;0
2020-11-22;unknown;75-84;0;0
2020-11-23;male;0-4;152;2
2020-11-23;male;5-14;747;6
2020-11-23;male;15-24;3089;35
2020-11-23;male;25-34;5174;96
2020-11-23;male;35-44;6088;98
2020-11-23;male;45-54;6266;115
2020-11-23;male;55-64;4431;90
2020-11-23;male;65-74;2534;56
2020-11-23;male;75-84;1731;48
2020-11-23;female;0-4;143;2
2020-11-23;female;5-14;675;4
2020-11-23;female;15-24;3015;45
2020-11-23;female;25-34;5508;108
2020-11-23;female;35-44;7141;112
2020-11-23;female;45-54;7541;143
2020-11-23;female;55-64;4594;95
2020-11-23;female;65-74;2111;42
2020-11-23;female;75-84;2448;57
2020-11-23;unknown;0-4;0;0
2020-11-23;unknown;5-14;0;0
2020-11-23;unknown;15-24;0;0
2020-11-23;unknown;25-34;0;0
2020-11-23;unknown;35-44;0;0
2020-11-23;unknown;45-54;0;0
2020-11-23;unknown;55-64;0;0
2020-11-23;unknown;65-74;0;0
2020-11-23;unknown;75-84;0;0
2020-11-24;male;0-4;157;5
2020-11-24;male;5-14;752;5
2020-11-24;male;15-24;3170;81
2020-11-24;male;25-34;5336;162
2020-11-24;male;35-44;6288;200
2020-11-24;male;45-54;6455;189
2020-11-24;male;55-64;4577;146
2020-11-24;male;65-74;2615;81
2020-11-24;male;75-84;1790;59
2020-11-24;female;0-4;146;3
2020-11-24;female;5-14;686;11
2020-11-24;female;15-24;3106;91
2020-11-24;female;25-34;5708;200
2020-11-24;female;35-44;7397;256
2020-11-24;female;45-54;7786;245
2020-11-24;female;55-64;4755;161
2020-11-24;female;65-74;2178;67
2020-11-24;female;75-84;2556;108
2020-11-24;unknown;0-4;0;0
2020-11-24;unknown;5-14;0;0
2020-11-24;unknown;15-24;0;0
2020-11-24;unknown;25-34;0;0
2020-11-24;unknown;35-44;0;0
2020-11-24;unknown;45-54;0;0
2020-11-24;unknown;55-64;0;0
2020-11-24;unknown;65-74;0;0
2020-11-24;unknown;75-84;0;0
2020-11-25;male;0-4;160;3
2020-11-25;male;5-14;764;12
2020-11-25;male;15-24;3231;61
2020-11-25;male;25-34;5490;154
2020-11-25;male;35-44;6459;171
2020-11-25;male;45-54;6612;157
2020-11-25;male;55-64;4700;123
2020-11-25;male;65-74;2675;60
2020-11-25;male;75-84;1849;59
2020-11-25;female;0-4;151;5
2020-11-25;female;5-14;691;5
2020-11-25;female;15-24;3174;68
2020-11-25;female;25-34;5850;142
2020-11-25;female;35-44;7564;167
2020-11-25;female;45-54;7982;196
2020-11-25;female;55-64;4888;133
2020-11-25;female;65-74;2237;59
2020-11-25;female;75-84;2634;78
2020-11-25;unknown;0-4;0;0
2020-11-25;unknown;5-14;0;0
2020-11-25;unknown;15-24;0;0
2020-11-25;unknown;25-34;0;0
2020-11-25;unknown;35-44;0;0
2020-11-25;unknown;45-54;0;0
2020-11-25;unknown;55-64;0;0
2020-11-25;unknown;65-74;0;0
2020-11-25;unknown;75-84;0;0
2020-11-26;male;0-4;168;8
2020-11-26;male;5-14;770;6
2020-11-26;male;15-24;3290;59
2020-11-26;male;25-34;5586;96
2020-11-26;male;35-44;6607;148
2020-11-26;male;45-54;6768;156
2020-11-26;male;55-64;4800;100
2020-11-26;male;65-74;2741;66
2020-11-26;male;75-84;1897;48
2020-11-26;female;0-4;151;0
2020-11-26;female;5-14;701;10
2020-11-26;female;15-24;3248;74
2020-11-26;female;25-34;5981;131
2020-11-26;female;35-44;7699;135
2020-11-26;female;45-54;8150;168
2020-11-26;female;55-64;5004;116
2020-11-26;female;65-74;2308;71
2020-11-26;female;75-84;2717;83
2020-11-26;unknown;0-4;0;0
2020-11-26;unknown;5-14;0;0
2020-11-26;unknown;15-24;0;0
2020-11-26;unknown;25-34;0;0
2020-11-26;unknown;35-44;0;0
2020-11-26;unknown;45-54;0;0
2020-11-26;unknown;55-64;0;0
2020-11-26;unknown;65-74;0;0
2020-11-26;unknown;75-84;0;0
2020-11-27;male;0-4;174;6
2020-11-27;male;5-14;777;7
2020-11-27;male;15-24;3353;63
2020-11-27;male;25-34;5707;121
2020-11-27;male;35-44;6725;118
2020-11-27;male;45-54;6884;116
2020-11-27;male;55-64;4924;124
2020-11-27;male;65-74;2806;65
2020-11-27;male;75-84;1949;52
2020-11-27;female;0-4;155;4
2020-11-27;female;5-14;706;5
2020-11-27;female;15-24;3310;62
2020-11-27;female;25-34;6109;128
2020-11-27;female;35-44;7856;157
2020-11-27;female;45-54;8331;181
2020-11-27;female;55-64;5099;95
2020-11-27;female;65-74;2363;55
2020-11-27;female;75-84;2820;103
2020-11-27;unknown;0-4;0;0
2020-11-27;unknown;5-14;0;0
2020-11-27;unknown;15-24;0;0
2020-11-27;unknown;25-34;0;0
2020-11-27;unknown;35-44;0;0
2020-11-27;unknown;45-54;0;0
2020-11-27;unknown;55-64;0;0
2020-11-27;unknown;65-74;0;0
2020-11-27;unknown;75-84;0;0
2020-11-28;male;0-4;175;1
2020-11-28;male;5-14;781;4
2020-11-28;male;15-24;3388;35
2020-11-28;male;25-34;5798;91
2020-11-28;male;35-44;6828;103
2020-11-28;male;45-54;6979;95
2020-11-28;male;55-64;5009;85
2020-11-28;male;65-74;2858;52
2020-11-28;male;75-84;1982;33
2020-11-28;female;0-4;156;1
2020-11-28;female;5-14;711;5
2020-11-28;female;15-24;3341;31
2020-11-28;female;25-34;6205;96
2020-11-28;female;35-44;7961;105
2020-11-28;female;45-54;8436;105
2020-11-28;female;55-64;5183;84
2020-11-28;female;65-74;2410;47
2020-11-28;female;75-84;2870;50
2020-11-28;unknown;0-4;0;0
2020-11-28;unknown;5-14;0;0
2020-11-28;unknown;15-24;0;0
2020-11-28;unknown;25-34;0;0
2020-11-28;unknown;35-44;0;0
2020-11-28;unknown;45-54;0;0
2020-11-28;unknown;55-64;0;0
2020-11-28;unknown;65-74;0;0
2020-11-28;unknown;75-84;0;0
2020-11-29;male;0-4;180;5
2020-11-29;male;5-14;783;2
2020-11-29;male;15-24;3398;10
2020-11-29;male;25-34;5829;31
2020-11-29;male;35-44;6865;37
2020-11-29;male;45-54;7015;36
2020-11-29;male;55-64;5040;31
2020-11-29;male;65-74;2885;27
2020-11-29;male;75-84;1991;9
2020-11-29;female;0-4;156;0
2020-11-29;female;5-14;714;3
2020-11-29;female;15-24;3357;16
2020-11-29;female;25-34;6256;51
2020-11-29;female;35-44;7990;29
2020-11-29;female;45-54;8481;45
2020-11-29;female;55-64;5212;29
2020-11-29;female;65-74;2425;15
2020-11-29;female;75-84;2893;23
2020-11-29;unknown;0-4;0;0
2020-11-29;unknown;5-14;0;0
2020-11-29;unknown;15-24;0;0
2020-11-29;unknown;25-34;0;0
2020-11-29;unknown;35-44;0;0
2020-11-29;unknown;45-54;0;0
2020-11-29;unknown;55-64;0;0
2020-11-29;unknown;65-74;0;0
2020-11-29;unknown;75-84;0;0
2020-11-30;male;0-4;180;0
2020-11-30;male;5-14;787;4
2020-11-30;male;15-24;3447;49
2020-11-30;male;25-34;5930;101
2020-11-30;male;35-44;6961;96
2020-11-30;male;45-54;7108;93
2020-11-30;male;55-64;5117;77
2020-11-30;male;65-74;2937;52
2020-11-30;male;75-84;2043;52
2020-11-30;female;0-4;160;4
2020-11-30;female;5-14;719;5
2020-11-30;female;15-24;3415;58
2020-11-30;female;25-34;6339;83
